,year,artist.inverted,track,time,genre,date.entered,date.peaked,Weeks on Billboard,Top Billboard Rank,Week,Ranking,Hello
237,2000,"Offspring, The",Original Prankster,3:42,Rock,2000-11-25,2000-12-09,9,70.0,1,74.0,Rock
238,2000,"Anthony, Marc",My Baby You,3:59,Latin,2000-09-16,2000-10-07,20,70.0,1,82.0,Others
239,2000,"Houston, Whitney","Same Script, Different Cast",4:45,Rock,2000-06-17,2000-07-15,9,70.0,1,71.0,Rock
240,2000,D'Angelo,Left & Right,4:35,R&B,1999-12-11,2000-01-01,5,70.0,1,93.0,R&B
241,2000,"Kravitz, Lenny",I Belong To You,4:17,Rock,2000-03-25,2000-04-08,9,71.0,1,78.0,Rock
242,2000,"Loveless, Patty",That's The Kind Of Mood I'm In,3:27,Country,2000-09-16,2000-11-18,14,71.0,1,98.0,Country
243,2000,Q-Tip,Breathe And Stop,4:06,Rock,2000-01-22,2000-01-22,5,71.0,1,71.0,Rock
244,2000,"Rimes, LeAnn",Can't Fight The Moonlight,3:33,Country,2000-09-09,2000-09-16,20,71.0,1,82.0,Country
245,2000,Lil Wayne,Tha Block Is Hot,4:13,Rap,1999-12-04,2000-01-08,11,72.0,1,99.0,Rap
246,2000,2 Pac,Baby Don't Cry (Keep Ya Head Up II),4:22,Rap,2000-02-26,2000-03-11,7,72.0,1,87.0,Rap
247,2000,"Wallflowers, The",Sleepwalker,3:29,Rock,2000-10-28,2000-10-28,6,73.0,1,73.0,Rock
248,2000,Drama,"Left, Right, Left",3:37,Rap,2000-02-12,2000-03-18,13,73.0,1,100.0,Rap
249,2000,Limp Bizkit,N 2 Gether Now,3:55,Rock,1999-12-04,2000-01-08,11,73.0,1,94.0,Rock
250,2000,Lox,"Ryde or Die, Chick",3:56,Rap,2000-03-18,2000-03-25,7,73.0,1,86.0,Rap
251,2000,Ying Yang Twins,Whistle While You Twurk,4:19,Rap,2000-03-18,2000-04-29,14,74.0,1,95.0,Rap
252,2000,"Walker, Clay","Live, Laugh, Love",4:06,Country,1999-12-04,2000-01-22,11,74.0,1,95.0,Country
253,2000,Metallica,No Leaf Clover (Live),5:43,Rock,2000-02-12,2000-03-11,10,74.0,1,86.0,Rock
254,2000,Yankee Grey,Another Nine Minutes,3:10,Country,2000-04-29,2000-05-20,8,74.0,1,86.0,Country
255,2000,"Bega, Lou",Tricky Tricky ,3:23,Rock,2000-01-29,2000-02-05,3,74.0,1,75.0,Rock
256,2000,Big Punisher,It's So Hard,3:25,Rap,2000-04-22,2000-05-06,15,75.0,1,96.0,Rap
257,2000,"Worley, Darryl",When You Need My Love,3:35,Country,2000-06-17,2000-09-02,15,75.0,1,98.0,Country
258,2000,Lil' Kim,How Many Licks?,3:50,Rap,2000-11-25,2000-12-02,9,75.0,1,79.0,Rap
259,2000,"Clark, Terri",A Little Gasoline,3:07,Country,2000-12-16,2000-12-16,6,75.0,1,75.0,Country
260,2000,"Brock, Chad",A Country Boy Can Survive,3:54,Country,2000-01-01,2000-01-08,3,75.0,1,93.0,Country
261,2000,"Cagle, Chris",My Love Goes On And On,3:02,Country,2000-10-21,2000-12-02,11,76.0,1,99.0,Country
262,2000,"Byrd, Tracy",Put Your Hand In Mine,4:30,Country,2000-01-29,2000-02-12,8,76.0,1,81.0,Country
263,2000,Metallica,I Disappear,4:26,Rock,2000-05-13,2000-06-17,20,76.0,1,86.0,Rock
264,2000,Jay-Z,Hey Papi,3:40,Rap,2000-08-12,2000-10-07,15,76.0,1,98.0,Rap
265,2000,Fatboy Slim,The Rockafeller Skank,4:00,Electronica,1999-11-13,2000-01-22,12,76.0,1,94.0,Others
266,2000,"Levert, Gerald",Mr. Too Damn Good,4:06,R&B,2000-03-18,2000-04-08,8,76.0,1,84.0,R&B
267,2000,"McKnight, Brian",Stay Or Let It Go,4:32,Rock,2000-02-26,2000-03-25,8,76.0,1,95.0,Rock
268,2000,"Allan, Gary",Smoke Rings In The Dark,4:18,Country,2000-01-22,2000-02-05,5,76.0,1,80.0,Country
269,2000,Ginuwine,The Best Man I Can Be,4:06,Rock,2000-01-08,2000-03-04,12,77.0,1,97.0,Rock
270,2000,Before Dark,Monica,4:04,Rock,2000-05-20,2000-06-17,9,77.0,1,95.0,Rock
271,2000,"Estefan, Gloria",No Me Dejes De Querer,3:25,Rock,2000-06-10,2000-06-10,1,77.0,1,77.0,Rock
272,2000,Stone Temple Pilots,Sour Girl,4:16,Rock,2000-07-08,2000-07-29,13,78.0,1,79.0,Rock
273,2000,Montgomery Gentry,Daddy Won't Sell The Farm,4:18,Country,2000-03-04,2000-03-25,6,79.0,1,87.0,Country
274,2000,"Cyrus, Billy Ray",You Won't Be Lonely Now,3:45,Country,2000-09-23,2000-11-11,13,80.0,1,97.0,Country
275,2000,Clark Family Experience,Meanwhile Back At The Ranch,2:56,Country,2000-11-18,2000-12-16,12,80.0,1,87.0,Country
276,2000,"Thomas, Carl",Summer Rain,4:57,Rock,2000-09-23,2000-10-14,11,80.0,1,82.0,Rock
277,2000,"Yearwood, Trisha",Real Live Woman,3:55,Country,2000-04-01,2000-04-29,6,81.0,1,85.0,Country
278,2000,Trick Daddy,Shut Up,4:17,Rap,2000-05-20,2000-06-17,11,83.0,1,99.0,Rap
279,2000,"Moore, Chante",Straight Up,3:40,Rock,2000-10-28,2000-12-02,9,83.0,1,98.0,Rock
280,2000,Cam'ron,What Means The World To You,4:38,Rap,2000-10-14,2000-11-18,10,83.0,1,94.0,Rap
281,2000,Juvenile,U Understand,3:51,Rap,2000-02-05,2000-02-12,6,83.0,1,85.0,Rap
282,2000,"Hollister, Dave",Can't Stay,6:17,Rock,2000-03-25,2000-03-25,4,84.0,1,84.0,Rock
283,2000,Tamia,Can't Go For That,3:38,Rock,2000-09-16,2000-09-30,5,84.0,1,90.0,Rock
284,2000,LFO,West Side Story,3:27,Rock,2000-08-05,2000-08-12,4,84.0,1,96.0,Rock
285,2000,"Paisley, Brad",Me Neither,3:19,Country,2000-05-13,2000-05-20,4,85.0,1,87.0,Country
286,2000,"Carter, Torrey",Take That,3:43,Rock,2000-06-24,2000-07-08,7,86.0,1,94.0,Rock
287,2000,2Ge+her,The Hardest Part Of Breaking Up (Is Getting Back Your Stuff),3:15,R&B,2000-09-02,2000-09-09,3,87.0,1,91.0,R&B
288,2000,Madison Avenue,Don't Call Me Baby,3:44,Electronica,2000-07-08,2000-09-16,20,88.0,1,98.0,Others
289,2000,Eve,Got It All,3:48,Rap,2000-07-15,2000-07-22,5,88.0,1,89.0,Rap
290,2000,Limp Bizkit,Re-Arranged,4:08,Rock,1999-12-04,2000-02-05,18,88.0,1,91.0,Rock
291,2000,"Spencer, Tracie",Still In My Heart,4:11,Rock,2000-03-04,2000-03-11,3,88.0,1,95.0,Rock
292,2000,Nu Flavor,3 Little Words,3:54,R&B,2000-06-03,2000-06-17,9,89.0,1,97.0,R&B
293,2000,Tamar,If You Don't Wanna Love Me,4:02,Rock,2000-03-25,2000-04-15,6,89.0,1,98.0,Rock
294,2000,"Levert, Gerald",Baby U Are,4:10,R&B,2000-08-19,2000-08-26,5,89.0,1,96.0,R&B
295,2000,"Hart, Beth",L.A. Song,3:47,Country,1999-11-27,2000-01-15,12,90.0,1,99.0,Country
296,2000,"Diffie, Joe",The Quittin' Kind,3:23,Country,2000-01-01,2000-01-22,6,90.0,1,98.0,Country
297,2000,Funkmaster Flex,Do You,4:14,Rap,2000-11-11,2000-12-02,7,91.0,1,92.0,Rap
298,2000,"Price, Kelly",Love Sets You Free,3:46,Rock,2000-05-13,2000-05-20,4,91.0,1,92.0,Rock
299,2000,En Vogue,Riddle,5:10,Rock,2000-06-17,2000-06-17,4,92.0,1,92.0,Rock
300,2000,"Herndon, Ty",No Mercy,4:43,Country,2000-03-18,2000-05-06,8,92.0,1,100.0,Country
301,2000,Anastacia,I'm Outta Love,4:01,Pop,2000-04-01,2000-04-01,3,92.0,1,92.0,Others
302,2000,Trina,Pull Over,2:58,Rap,2000-09-09,2000-09-16,4,93.0,1,97.0,Rap
303,2000,Lil' Mo,Ta Da,4:17,Rap,2000-08-12,2000-09-16,7,95.0,1,100.0,Rap
304,2000,A*Teens,Dancing Queen,3:44,Pop,2000-07-08,2000-07-29,5,95.0,1,97.0,Others
305,2000,"Sheist, Shade",Where I Wanna Be,4:16,Rap,2000-11-11,2000-11-18,5,95.0,1,96.0,Rap
306,2000,De La Soul,All Good?,5:02,Rap,2000-12-23,2000-12-23,3,96.0,1,96.0,Rap
307,2000,"Larrieux, Amel",Get Up,4:02,R&B,2000-03-04,2000-03-11,3,97.0,1,100.0,R&B
308,2000,"Braxton, Toni",Spanish Guitar,4:24,Rock,2000-12-02,2000-12-02,3,98.0,1,98.0,Rock
309,2000,Tuesday,I Know,4:06,Rock,2000-12-30,2000-12-30,2,98.0,1,98.0,Rock
310,2000,LL Cool J,Imagine That,4:00,Rap,2000-08-12,2000-08-19,2,98.0,1,99.0,Rap
311,2000,Master P,Souljas,3:33,Rap,2000-11-18,2000-11-18,1,98.0,1,98.0,Rap
312,2000,Ghostface Killah,Cherchez LaGhost,3:04,R&B,2000-08-05,2000-08-05,1,98.0,1,98.0,R&B
313,2000,"Smith, Will",Freakin' It,3:58,Rap,2000-02-12,2000-02-12,4,99.0,1,99.0,Rap
314,2000,Zombie Nation,Kernkraft 400,3:30,Rock,2000-09-02,2000-09-02,2,99.0,1,99.0,Rock
315,2000,"Eastsidaz, The",Got Beef,3:58,Rap,2000-07-01,2000-07-01,2,99.0,1,99.0,Rap
316,2000,Fragma,Toca's Miracle,3:22,R&B,2000-10-28,2000-10-28,1,99.0,1,99.0,R&B
317,2000,Destiny's Child,Independent Women Part I,3:38,Rock,2000-09-23,2000-11-18,28,1.0,2,63.0,Rock
318,2000,Santana,"Maria, Maria",4:18,Rock,2000-02-12,2000-04-08,26,1.0,2,8.0,Rock
319,2000,Savage Garden,I Knew I Loved You,4:07,Rock,1999-10-23,2000-01-29,33,1.0,2,48.0,Rock
320,2000,Madonna,Music,3:45,Rock,2000-08-12,2000-09-16,24,1.0,2,23.0,Rock
321,2000,"Aguilera, Christina",Come On Over Baby (All I Want Is You),3:38,Rock,2000-08-05,2000-10-14,21,1.0,2,47.0,Rock
322,2000,Janet,Doesn't Really Matter,4:17,Rock,2000-06-17,2000-08-26,24,1.0,2,52.0,Rock
323,2000,Destiny's Child,Say My Name,4:31,Rock,1999-12-25,2000-03-18,32,1.0,2,83.0,Rock
324,2000,"Iglesias, Enrique",Be With You,3:36,Latin,2000-04-01,2000-06-24,20,1.0,2,45.0,Others
325,2000,Sisqo,Incomplete,3:52,Rock,2000-06-24,2000-08-12,26,1.0,2,66.0,Rock
326,2000,Lonestar,Amazed,4:25,Country,1999-06-05,2000-03-04,55,1.0,2,54.0,Country
327,2000,N'Sync,It's Gonna Be Me,3:10,Rock,2000-05-06,2000-07-29,25,1.0,2,70.0,Rock
328,2000,"Aguilera, Christina",What A Girl Wants,3:18,Rock,1999-11-27,2000-01-15,24,1.0,2,51.0,Rock
329,2000,Vertical Horizon,Everything You Want,4:01,Rock,2000-01-22,2000-07-15,41,1.0,2,61.0,Rock
330,2000,Creed,With Arms Wide Open,3:52,Rock,2000-05-13,2000-11-11,47,1.0,2,78.0,Rock
331,2000,Aaliyah,Try Again,4:03,Rock,2000-03-18,2000-06-17,32,1.0,2,53.0,Rock
332,2000,matchbox twenty,Bent,4:12,Rock,2000-04-29,2000-07-22,39,1.0,2,37.0,Rock
333,2000,"Carey, Mariah",Thank God I Found You,4:14,Rock,1999-12-11,2000-02-19,20,1.0,2,68.0,Rock
334,2000,"Hill, Faith",Breathe,4:04,Rap,1999-11-06,2000-04-22,53,2.0,2,68.0,Rap
335,2000,Mya,Case Of The Ex (Whatcha Gonna Do),3:50,Rock,2000-08-19,2000-12-02,30,2.0,2,57.0,Rock
336,2000,Dream,He Loves U Not,3:43,Rock,2000-09-30,2000-12-30,28,2.0,2,92.0,Rock
337,2000,"Braxton, Toni",He Wasn't Man Enough,4:21,Rock,2000-03-18,2000-05-06,37,2.0,2,55.0,Rock
338,2000,"Anthony, Marc",You Sang To Me,3:50,Latin,2000-02-26,2000-06-03,32,2.0,2,54.0,Others
339,2000,98¡,Give Me Just One Night (Una Noche),3:24,Rock,2000-08-19,2000-09-30,20,2.0,2,39.0,Rock
340,2000,Destiny's Child,Jumpin' Jumpin',3:48,Rock,2000-05-13,2000-08-19,32,3.0,2,71.0,Rock
341,2000,3 Doors Down,Kryptonite,3:53,Rock,2000-04-08,2000-11-11,53,3.0,2,70.0,Rock
342,2000,Sisqo,Thong Song,4:05,Rock,2000-01-29,2000-05-20,28,3.0,2,63.0,Rock
343,2000,"Aguilera, Christina",I Turn To You,4:00,Rock,2000-04-15,2000-07-01,22,3.0,2,39.0,Rock
344,2000,"Houston, Whitney",My Love Is Your Love,4:16,Rock,1999-09-04,2000-01-08,28,4.0,2,68.0,Rock
345,2000,Joe,I Wanna Know,4:57,Rock,2000-01-01,2000-07-01,44,4.0,2,86.0,Rock
346,2000,"Jordan, Montell",Get It On.. Tonite,4:34,Rap,1999-10-23,2000-02-12,32,4.0,2,80.0,Rap
347,2000,N'Sync,Bye Bye Bye,3:15,Rock,2000-01-29,2000-04-15,23,4.0,2,20.0,Rock
348,2000,Eminem,The Real Slim Shady,4:42,Rap,2000-05-06,2000-06-24,19,4.0,2,32.0,Rap
349,2000,Pink,Most Girls,4:06,Rock,2000-08-12,2000-11-25,27,4.0,2,70.0,Rock
350,2000,"Mumba, Samantha",Gotta Tell You,3:19,Rock,2000-09-09,2000-12-09,22,4.0,2,72.0,Rock
351,2000,Blaque,Bring It All To Me,3:46,Pop,1999-10-23,2000-01-22,29,5.0,2,63.0,Others
352,2000,"Elliott, Missy ""Misdemeanor""",Hot Boyz,3:51,Rap,1999-11-27,2000-01-08,21,5.0,2,21.0,Rap
353,2000,"Gray, Macy",I Try,3:52,Rock,2000-02-19,2000-05-20,27,5.0,2,51.0,Rock
354,2000,N'Sync,This I Promise You,4:23,Rock,2000-09-30,2000-12-02,26,5.0,2,31.0,Rock
355,2000,Ruff Endz,No More,3:56,Rock,2000-07-01,2000-09-02,26,5.0,2,38.0,Rock
356,2000,"Backstreet Boys, The",Show Me The Meaning Of Being Lonely,3:54,Rock,2000-01-01,2000-03-18,24,6.0,2,62.0,Rock
357,2000,Nine Days,Absolutely (Story Of A Girl),3:09,Rock,2000-05-06,2000-07-22,27,6.0,2,71.0,Rock
358,2000,"Dion, Celine",That's The Way It Is,4:03,Rock,1999-11-13,2000-03-04,28,6.0,2,68.0,Rock
359,2000,Blink-182,All The Small Things,2:52,Rock,1999-12-04,2000-02-19,23,6.0,2,76.0,Rock
360,2000,Eiffel 65,Blue (Da Ba Dee),3:29,Electronica,1999-12-11,2000-01-29,20,6.0,2,29.0,Others
361,2000,"Badu, Erkyah",Bag Lady,5:03,Rock,2000-08-19,2000-10-07,20,6.0,2,53.0,Rock
362,2000,Pink,There U Go,3:23,Rock,2000-03-04,2000-04-08,32,7.0,2,15.0,Rock
363,2000,Creed,Higher,5:16,Rock,1999-09-11,2000-07-22,57,7.0,2,77.0,Rock
364,2000,Nelly,(Hot S**t) Country Grammar,4:17,Rap,2000-04-29,2000-09-16,34,7.0,2,99.0,Rap
365,2000,Next,Wifey,4:03,Rock,2000-05-27,2000-09-09,21,7.0,2,61.0,Rock
366,2000,Kenny G,Auld Lang Syne (The Millenium Mix),7:50,Jazz,1999-12-25,2000-01-08,5,7.0,2,89.0,Others
367,2000,Sonique,It Feels So Good,3:48,Rock,2000-01-22,2000-04-22,24,8.0,2,52.0,Rock
368,2000,"Spears, Britney",Oops!.. I Did It Again,3:30,Rock,2000-04-22,2000-06-10,20,9.0,2,38.0,Rock
369,2000,"Backstreet Boys, The",Shape Of My Heart,3:49,Rock,2000-10-14,2000-12-02,20,9.0,2,25.0,Rock
370,2000,Everclear,Wonderful,4:30,Rock,2000-07-08,2000-09-30,21,11.0,2,69.0,Rock
371,2000,Ja Rule,Between Me And You,4:05,Rap,2000-09-16,2000-11-18,20,11.0,2,74.0,Rap
372,2000,"Rimes, LeAnn",I Need You,3:42,Country,2000-05-27,2000-08-12,25,11.0,2,68.0,Country
373,2000,Smash Mouth,Then The Morning Comes,3:04,Rock,1999-10-30,2000-01-29,26,11.0,2,59.0,Rock
374,2000,Jay-Z,I Just Wanna Love U (Give It 2 Me),3:50,Rap,2000-10-28,2000-12-30,21,11.0,2,45.0,Rap
375,2000,Jagged Edge,Let's Get Married,4:23,Rock,2000-05-06,2000-07-29,24,11.0,2,66.0,Rock
376,2000,Filter,Take A Picture,4:23,Rock,1999-11-27,2000-02-05,20,12.0,2,74.0,Rock
377,2000,"Martin, Ricky",She Bangs,4:02,Latin,2000-10-07,2000-12-02,18,12.0,2,28.0,Others
378,2000,Mystikal,Shake Ya Ass,4:46,Rap,2000-08-12,2000-10-28,20,13.0,2,90.0,Rap
379,2000,BBMak,Back Here,3:35,Rock,2000-04-29,2000-07-29,31,13.0,2,86.0,Rock
380,2000,"Spears, Britney",From The Bottom Of My Broken Heart,4:30,Rock,2000-01-29,2000-02-26,20,14.0,2,59.0,Rock
381,2000,Third Eye Blind,Never Let You Go,3:57,Rock,2000-01-22,2000-04-01,22,14.0,2,32.0,Rock
382,2000,Red Hot Chili Peppers,Otherside,4:13,Rock,2000-02-12,2000-05-27,22,14.0,2,72.0,Rock
383,2000,Profyle,Liar,3:57,R&B,2000-09-16,2000-10-28,20,14.0,2,32.0,R&B
384,2000,Barenaked Ladies,Pinch Me,3:46,Rock,2000-09-09,2000-11-25,21,15.0,2,76.0,Rock
385,2000,Jagged Edge,He Can't Love U,3:30,Rock,1999-12-11,2000-01-08,20,15.0,2,32.0,Rock
386,2000,504 Boyz,Wobble Wobble,3:35,Rap,2000-04-15,2000-05-06,18,17.0,2,34.0,Rap
387,2000,Sting,Desert Rose,3:52,Rock,2000-05-13,2000-08-26,26,17.0,2,88.0,Rock
388,2000,Jay-Z,Big Pimpin',3:55,Rap,2000-04-22,2000-07-08,20,18.0,2,52.0,Rap
389,2000,Kid Rock,Only God Knows Why,5:27,Rock,2000-02-19,2000-04-15,20,19.0,2,47.0,Rock
390,2000,Foo Fighters,Learn To Fly,3:55,Rock,1999-10-16,2000-01-22,21,19.0,2,69.0,Rock
391,2000,"Dixie Chicks, The",Goodbye Earl,4:19,Country,2000-03-18,2000-05-06,15,19.0,2,29.0,Country
392,2000,Guy,Dancin',4:08,R&B,1999-12-18,2000-01-01,11,19.0,2,29.0,R&B
393,2000,Lil Bow Wow,Bounce With Me,3:22,Rap,2000-08-19,2000-09-16,20,20.0,2,35.0,Rap
394,2000,Westlife,Swear It Again,4:07,Rock,2000-04-01,2000-07-01,20,20.0,2,82.0,Rock
395,2000,Train,Meet Virginia,3:55,Rock,1999-10-09,2000-01-22,27,20.0,2,67.0,Rock
396,2000,"Thomas, Carl",I Wish,3:50,Rock,2000-03-25,2000-05-13,20,20.0,2,64.0,Rock
397,2000,Hanson,This Time Around,4:14,Country,2000-04-22,2000-05-06,7,20.0,2,22.0,Country
398,2000,"Simpson, Jessica",I Think I'm In Love With You,3:32,Pop,2000-07-01,2000-08-12,16,21.0,2,52.0,Others
399,2000,Ludacris,What's Your Fantasy,4:16,Rap,2000-09-30,2000-12-16,22,21.0,2,83.0,Rap
400,2000,Lil' Zane,Callin' Me,3:43,Rap,2000-07-29,2000-09-02,13,21.0,2,89.0,Rap
401,2000,M2M,Don't Say You Love Me,3:41,Pop,1999-11-20,2000-01-08,12,21.0,2,53.0,Others
402,2000,SoulDecision,Faded,3:25,Rock,2000-07-08,2000-09-09,24,22.0,2,90.0,Rock
403,2000,"Brock, Chad",Yes!,3:22,Country,2000-04-08,2000-07-01,20,22.0,2,77.0,Country
404,2000,"Martin, Ricky",Shake Your Bon-Bon,3:08,Latin,1999-11-20,2000-02-12,18,22.0,2,66.0,Others
405,2000,Vertical Horizon,You're A God,3:45,Rock,2000-08-26,2000-11-04,21,23.0,2,55.0,Rock
406,2000,Avant,Separated,4:13,Rock,2000-04-29,2000-05-20,20,23.0,2,32.0,Rock
407,2000,"Rimes, LeAnn",Big Deal,3:03,Country,1999-10-16,2000-01-01,20,23.0,2,52.0,Country
408,2000,IMx,Stay The Night,3:37,Rap,1999-10-09,2000-01-08,20,23.0,2,61.0,Rap
409,2000,Dr. Dre,The Next Episode,2:38,Rap,2000-05-27,2000-07-29,20,23.0,2,67.0,Rap
410,2000,"Spears, Britney",Lucky,3:23,Rock,2000-08-12,2000-09-09,11,23.0,2,41.0,Rock
411,2000,Savage Garden,Crash And Burn,4:41,Rock,2000-04-08,2000-05-27,20,24.0,2,58.0,Rock
412,2000,Kandi,Don't Think I'm Not,3:50,Rock,2000-08-05,2000-10-07,24,24.0,2,66.0,Rock
413,2000,Sammie,I Like It,4:09,Rock,2000-01-29,2000-04-15,20,24.0,2,68.0,Rock
414,2000,Goo Goo Dolls,Broadway,3:54,Rock,2000-04-22,2000-07-01,20,24.0,2,58.0,Rock
415,2000,"Moore, Mandy",I Wanna Be With You,4:12,Pop,2000-06-17,2000-08-12,23,24.0,2,63.0,Others
416,2000,Dr. Dre,Forgot About Dre,3:42,Rap,2000-01-22,2000-03-25,20,25.0,2,55.0,Rap
417,2000,D'Angelo,Untitled (How Does It Feel),7:10,R&B,2000-01-22,2000-02-19,17,25.0,2,56.0,R&B
418,2000,"Messina, Jo Dee",That's The Way,3:17,Country,2000-06-24,2000-08-26,20,25.0,2,67.0,Country
419,2000,Avant,My First Love,4:28,Rock,2000-11-04,2000-12-16,20,26.0,2,62.0,Rock
420,2000,Son By Four,A Puro Dolor (Purest Of Pain),3:30,Latin,2000-04-08,2000-08-19,26,26.0,2,80.0,Others
421,2000,Da Brat,What'Chu Like,3:57,Rap,2000-06-03,2000-08-12,20,26.0,2,65.0,Rap
422,2000,DMX,Party Up (Up In Here),3:45,Rap,2000-02-26,2000-04-22,21,27.0,2,74.0,Rap
423,2000,"Dixie Chicks, The",Cowboy Take Me Away,4:51,Country,1999-11-27,2000-01-29,20,27.0,2,72.0,Country
424,2000,"McGraw, Tim",My Next Thirty Years,3:37,Country,2000-10-21,2000-12-16,20,27.0,2,62.0,Country
425,2000,"Tritt, Travis",Best Of Intentions,4:15,Country,2000-08-19,2000-12-02,22,27.0,2,86.0,Country
426,2000,Alice Deejay,Better Off Alone,6:50,Electronica,2000-04-08,2000-06-03,20,27.0,2,65.0,Others
427,2000,Hoku,Another Dumb Blonde,3:47,Pop,2000-02-19,2000-04-08,14,27.0,2,49.0,Others
428,2000,"Houston, Whitney",I Learned From The Best,4:18,Rock,2000-02-19,2000-03-25,11,27.0,2,83.0,Rock
429,2000,Counting Crows,Hanginaround,4:07,Rock,1999-11-06,2000-01-29,20,28.0,2,70.0,Rock
430,2000,Mary Mary,Shackles (Praise You),3:12,Rock,2000-03-25,2000-05-13,20,28.0,2,76.0,Rock
431,2000,"Carey, Mariah",Crybaby,5:19,Rock,2000-06-24,2000-06-24,7,28.0,2,34.0,Rock
432,2000,"McGraw, Tim",My Best Friend,4:33,Country,1999-11-27,2000-01-29,21,29.0,2,76.0,Country
433,2000,Sugar Ray,Falls Apart,4:15,Rock,2000-01-15,2000-02-19,20,29.0,2,64.0,Rock
434,2000,Madonna,American Pie,4:30,Rock,2000-02-19,2000-03-04,9,29.0,2,35.0,Rock
435,2000,"Jones, Donell",Where I Wanna Be,6:22,Rock,2000-04-22,2000-07-08,20,29.0,2,71.0,Rock
436,2000,"Paisley, Brad",We Danced,3:45,Country,2000-10-14,2000-12-16,20,29.0,2,68.0,Country
437,2000,Lonestar,What About Now,3:30,Country,2000-06-10,2000-08-19,20,30.0,2,72.0,Country
438,2000,"Backstreet Boys, The",The One,3:46,Rock,2000-05-27,2000-07-01,15,30.0,2,50.0,Rock
439,2000,"Keith, Toby",How Do You Like Me Now?!,3:29,Country,2000-01-29,2000-04-08,20,31.0,2,72.0,Country
440,2000,"Strait, George",The Best Day,3:24,Country,2000-01-29,2000-04-22,20,31.0,2,64.0,Country
441,2000,"Dixie Chicks, The",Without You,3:32,Country,2000-10-07,2000-12-23,20,31.0,2,70.0,Country
442,2000,Musiq,Just Friends (Sunny),4:02,Rap,2000-10-14,2000-12-30,20,31.0,2,83.0,Rap
443,2000,"McEntire, Reba",What Do You Say,3:26,Country,1999-10-30,2000-01-29,20,31.0,2,76.0,Country
444,2000,"Braxton, Toni",Just Be A Man About It,4:10,Rock,2000-07-29,2000-09-02,20,32.0,2,69.0,Rock
445,2000,"Iglesias, Enrique",Rhythm Divine,7:35,Latin,1999-12-04,2000-01-22,17,32.0,2,84.0,Others
446,2000,"Fabian, Lara",I Will Love Again,3:43,Pop,2000-06-10,2000-08-12,17,32.0,2,80.0,Others
447,2000,Bon Jovi,It's My Life,3:44,Rock,2000-08-12,2000-09-30,20,33.0,2,58.0,Rock
448,2000,"Evans, Sara",Born To Fly,5:36,Country,2000-10-21,2000-12-30,20,34.0,2,71.0,Country
449,2000,"Chesney, Kenny",I Lost It,3:54,Country,2000-10-21,2000-12-23,20,34.0,2,67.0,Country
450,2000,J-Shin,One Night Stand,4:34,R&B,1999-12-25,2000-02-26,17,34.0,2,96.0,R&B
451,2000,Eve,Love Is Blind,3:51,Rap,2000-01-08,2000-02-19,16,34.0,2,91.0,Rap
452,2000,Aaliyah,I Don't Wanna,4:15,Rock,2000-01-29,2000-03-04,20,35.0,2,62.0,Rock
453,2000,"Montgomery, John Michael",The Little Girl,3:52,Country,2000-09-09,2000-10-28,20,35.0,2,67.0,Country
454,2000,"Carter, Aaron",Aaron's Party (Come Get It),3:23,R&B,2000-08-26,2000-09-16,15,35.0,2,75.0,R&B
455,2000,"Vassar, Phil",Just Another Day In Paradise,3:54,Country,2000-09-30,2000-12-02,20,35.0,2,81.0,Country
456,2000,Ice Cube,You Can Do It,4:20,Rap,1999-12-04,2000-01-15,12,35.0,2,66.0,Rap
457,2000,"Wills, Mark",Back At One,4:00,Country,2000-01-15,2000-02-26,18,36.0,2,55.0,Country
458,2000,Lucy Pearl,Dance Tonight,3:45,R&B,2000-05-20,2000-07-29,19,36.0,2,75.0,R&B
459,2000,"Jackson, Alan",It Must Be Love,2:53,Country,2000-06-24,2000-09-02,20,37.0,2,74.0,Country
460,2000,"Griggs, Andy",She's More,3:19,Country,2000-03-11,2000-06-10,20,37.0,2,76.0,Country
461,2000,No Doubt,Simple Kind Of Life,4:11,Rock,2000-07-01,2000-07-22,13,38.0,2,40.0,Rock
462,2000,"Jean, Wyclef",911,4:00,Rap,2000-10-07,2000-11-25,19,38.0,2,74.0,Rap
463,2000,Rascal Flatts,Prayin' For Daylight,3:36,Country,2000-05-06,2000-08-12,20,38.0,2,78.0,Country
464,2000,Vitamin C,Graduation (Friends Forever),4:23,Rock,2000-04-15,2000-06-10,12,38.0,2,64.0,Rock
465,2000,"Gilman, Billy",One Voice,4:07,Country,2000-06-17,2000-09-02,19,38.0,2,86.0,Country
466,2000,Lonestar,Smile,3:33,Country,1999-12-18,2000-02-12,20,39.0,2,80.0,Country
467,2000,"Rogers, Kenny",Buy Me A Rose,3:46,Country,2000-03-11,2000-05-06,20,40.0,2,72.0,Country
468,2000,"Lawrence, Tracy",Lessons Learned,2:55,Country,2000-01-29,2000-04-08,20,40.0,2,73.0,Country
469,2000,"Strait, George",Go On,3:48,Country,2000-08-26,2000-10-28,20,40.0,2,67.0,Country
470,2000,Sisqo,Got To Get It,3:52,Rock,1999-11-20,2000-01-22,20,40.0,2,76.0,Rock
471,2000,Baha Men,Who Let The Dogs Out,3:17,R&B,2000-07-22,2000-10-21,20,40.0,2,92.0,R&B
